caseID,verbatim
1056,I like what he says about the unity of our country and bringing people together. He seems to know that he can't run the country by himself.
1057,"He's young and seem to be compassionate and on the ball, we also need and change."
1058,"I feel inside me that he is really honest, and I like the way he is handling his campaigne, there is no negative."
1059,"he's a Democrate, He seems to have the best plan, He's interesrted in what happens with the economy in Michigan and the health care for those who can not afford it. Also bringing the soldiers out of Iraq."
1060,"He's black and knowledgable,He seems to be a famliy man."
1061,I think he is the smartest person for the job and I hope he makes it.
1062,to change the nation.
1063,"Helping the middle class, ending the war. Jobs."
1064,He is black and it's time for a change. He is a nice family man.
1065,He has the characteristics that I would want in a president and seems to be a fair man.
1070,His flexiblity and willingness to be open on alot  of subjects.
1072,"He is really in touch with the people, he feels our,  pain our struggles,he understand what's going on with healthcare problems."
1073,"His wife Michelle, she is very smart."
1074,"He's black, and he's a Democrate."
1076,"hes for change,"
1077,he wants all americans to have health care that is important
1079,like his tax ideas
1080,"the war issues,that he is black, someone new for a change"
1081,oil deals
1084,It seems like he is different that he can bring about change
1085,"the ads ive heard on TV,"
1088,hes a democrate
1089,NO
1092,"he has stong points for single parents, to make them equal, but im not sure we are ready for a black president"
1094,because he is making a change for nthe better.
1095,"I just think it's time for there to be a black president, time for a change"
1096,"I just want the economy to get back to being right, Obama might be the one to do it"
1097,"that he would, being multi-racial,a nd having an identity with black citizens in the u.s., his position as president would challenge other black men to reach beyond boundaries and inspire them to challenge themselves."
1098,"he seems to be contemplative, well thought out"
1100,abortion issues; money issues
