caseID,verbatim
1112,in general they're fiscally responsible with the taxpayers' money; there's a commitment to the defense of our nation as far as the armed forces;
1113,they encourage business which is important for our economy; as an independent I don't think a lot about these different parties
1114,knowledgeable politicians serving the people; they make people more accountable for their actions;
1116,"conservative stance on some issues that are important to me; I like their symbol, the elephant; both parties have embraced women more;"
1117,traditionally they favor lower taxes and less government than the democratic party in general; they promote policies that promote individual responsibility and they also protect individual rights
1118,they want to hold the line on taxes; they're against abortions
1119,it protects small business; tends to be a bit more conservative;
1120,their belief in the 2nd amendment; their stand on taxes and the economy;
1123,lack of government involvement foreign policy religios values
1124,conservative i am a republican
1125,they are not a spend thrift live within your means
1126,less socialistic
1127,independence
1128,conservative views more for family values states to represent themselves and government to run every bit of our lives
1131,<DK>
1132,concern for businesses
1133,they stand together on all isssues whether they are good or bad
1134,ifeel its a fair warning not to hung up on republicans can not go there
1148,When Bush time will be up//
1153,Some of the Rupubilican are good people and they will change their vote for the right cause//
1154,I vote for the person not for the Democrat or Republican
1156,I like that they're solid they're determined and they set a goal//
1158,dont knnow much about party
1159,i like to see how they celebrate
1167,conservative
1174,not democrats
1177,conserative
1180,because i am one
1187,hard to say--nothing
1189,there have been some good Republicans.
1193,"gun policy, tax, health care, overall idea no big government"
1197,assume that they should be educated and wealthy; qualified
1198,they moved up
1205,"To realize this is a physical discipline in spending money. This party asks the question ""why do we need to spend those dollars?"""
1206,"their stand on right to life, their unbiased tax rules, the point that all Republicans pretty much stand together"
1207,"They think they with a strong economic base things can get accomplished, that doesn't work for them anymore."
1210,thye're people too
1215,I like how they take action.
1216,I like that they chose a woman for vp
1219,I like some of the candidates.
1225,Basically I was born a republican. They want you to go out and make it on your own in the world. That's what I feel like it's about. They're not always asking for handouts.
